Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
Female,21,Psychology,40.5,9.1,2.43,6.4,10,3.09
Male,20,Psychology,60.9,6.8,2.24,6.2,3,3.19
Female,22,Engineering,66.6,8.0,2.97,7.2,11,2.4
Male,21,Computer Science,52.1,10.5,1.95,6.7,9,2.94
Female,21,Engineering,40.0,3.7,3.01,6.7,10,2.22
Male,21,Engineering,77.7,3.5,2.08,9.0,13,2.3
Male,22,Engineering,71.1,7.6,3.01,8.0,9,1.66
Female,19,Economics,67.8,6.7,2.81,7.4,10,3.51
Female,22,Engineering,48.5,5.9,2.49,6.0,14,2.75
Female,21,Economics,48.5,7.3,2.87,8.5,15,2.51
Female,20,Computer Science,52.7,12.3,3.07,7.2,10,2.2
Male,21,Economics,41.1,10.8,3.5,5.8,9,2.55
Male,19,Mathematics,62.3,7.4,2.44,8.0,14,1.54
Male,23,Psychology,71.0,7.4,2.98,7.1,7,1.9
Male,21,Engineering,65.3,10.1,3.0,7.6,15,2.29
Male,21,Business,45.6,8.1,2.48,6.9,7,2.48
Male,22,Engineering,66.0,9.2,3.06,7.6,10,3.3
Male,20,Psychology,37.2,9.5,2.32,7.4,6,2.86
Female,21,Engineering,85.5,9.2,3.08,5.5,12,2.54
Male,20,Economics,56.3,5.9,2.19,8.8,9,2.58
Female,22,Mathematics,65.3,6.9,2.95,7.2,9,2.61
Female,21,Business,77.4,6.0,2.48,8.7,17,2.72
Female,22,Mathematics,43.4,10.7,3.33,6.3,12,2.67
Male,21,Computer Science,47.7,8.9,2.94,6.4,14,2.16
Male,20,Psychology,50.1,5.9,3.29,5.6,14,2.79
Male,20,Computer Science,61.9,3.2,3.08,6.6,11,2.31
Male,22,Business,66.1,11.8,3.31,7.0,8,3.43
Female,20,Business,73.0,10.6,2.61,6.2,4,2.58
Male,19,Business,85.4,9.2,2.49,5.1,8,2.92
Female,20,Computer Science,81.4,11.6,2.48,5.7,3,1.69
Male,20,Engineering,61.8,6.8,3.59,8.7,14,3.11
Male,21,Computer Science,66.1,8.8,2.71,7.4,11,3.68
Female,21,Psychology,46.4,7.3,2.9,6.7,14,2.98
Female,20,Mathematics,51.6,6.7,2.41,7.5,13,1.9
Male,21,Computer Science,45.8,9.0,1.8,6.4,9,2.33
Male,21,Engineering,51.8,5.5,2.03,6.1,10,2.11
Female,20,Economics,57.3,3.7,2.71,7.6,10,2.55
Female,22,Economics,78.0,6.8,2.1,6.4,18,2.35
Male,21,Engineering,63.3,8.6,3.53,6.5,10,3.33
Female,21,Engineering,55.1,8.1,2.3,7.1,13,2.38
Male,22,Engineering,64.0,10.7,1.86,7.1,11,3.04
Female,22,Engineering,73.0,9.0,2.5,6.6,14,2.27
Female,19,Mathematics,32.7,5.9,2.01,6.0,11,2.93
Male,21,Mathematics,52.9,8.7,2.31,8.7,14,2.41
Male,19,Economics,75.1,3.0,2.24,8.0,8,2.24
Female,23,Economics,82.1,7.7,3.7,7.5,9,2.66
Female,21,Psychology,65.0,3.6,1.75,7.5,14,2.18
Female,20,Business,66.4,4.6,1.75,7.5,13,1.89
Female,20,Mathematics,82.1,6.3,3.24,6.2,6,3.44
Female,19,Computer Science,49.5,5.5,3.23,6.2,12,2.65
Male,23,Computer Science,56.9,2.7,2.81,8.5,14,2.46
Female,21,Engineering,56.5,7.4,2.52,8.3,10,2.81
Female,21,Psychology,54.3,12.2,2.24,7.2,8,2.93
Male,21,Mathematics,64.3,7.0,2.02,7.4,15,3.25
Male,21,Psychology,72.6,8.3,1.67,7.3,6,2.19
Female,20,Economics,62.5,10.2,3.69,6.2,7,2.26
Female,20,Psychology,43.0,5.6,3.54,7.1,9,2.34
Male,22,Psychology,55.7,5.2,2.96,6.8,7,2.98
Male,23,Psychology,70.2,7.8,2.08,6.0,13,2.38
Female,20,Mathematics,69.8,8.2,2.26,4.9,8,2.64
Female,20,Computer Science,57.9,8.6,2.61,7.7,7,3.41
Male,22,Mathematics,87.2,4.5,3.03,6.5,8,2.37
Male,20,Economics,61.6,8.9,3.09,5.9,13,2.83
Male,20,Economics,48.7,7.7,3.21,7.3,13,2.87
Male,20,Computer Science,63.7,11.1,2.8,8.0,13,1.76
Female,20,Engineering,69.6,7.9,2.58,6.1,16,2.53
Male,22,Economics,67.9,10.2,2.99,6.8,6,2.02
Male,22,Business,72.1,7.2,2.17,8.2,16,2.34
Male,23,Computer Science,55.7,5.8,1.87,6.3,13,3.13
Female,18,Psychology,84.4,7.7,3.31,7.4,10,3.19
Female,22,Business,78.4,5.0,2.61,7.2,15,2.86
Female,21,Economics,61.8,5.6,2.32,7.1,12,2.32
Female,22,Psychology,56.4,8.0,3.45,7.4,7,2.96
Male,19,Computer Science,72.7,9.5,2.44,7.1,11,1.99
Male,20,Psychology,51.3,12.3,2.68,7.4,11,2.33
Male,21,Mathematics,78.1,6.5,3.39,8.2,7,3.37
Male,21,Mathematics,62.4,3.5,3.37,7.1,12,2.93
Male,23,Economics,78.7,7.9,3.25,8.8,9,2.91
Female,21,Mathematics,83.3,2.5,3.17,5.5,8,2.78
Male,21,Mathematics,60.8,10.9,2.9,6.3,13,2.65
Female,21,Engineering,78.9,4.5,1.97,6.7,10,2.93
Male,21,Computer Science,52.1,7.4,2.07,5.3,10,3.75
Male,21,Psychology,72.5,7.3,1.66,8.0,12,3.32
Male,21,Mathematics,74.0,6.5,2.66,6.1,6,2.57
Female,22,Psychology,44.6,3.7,2.88,8.3,12,2.06
Male,21,Psychology,70.4,8.5,2.58,5.5,8,2.67
Female,22,Engineering,88.2,7.3,2.22,5.0,4,1.75
Male,20,Mathematics,58.7,10.7,3.29,8.2,12,2.96
Male,22,Computer Science,46.8,9.0,2.27,6.5,6,2.35
Female,22,Engineering,61.9,5.7,3.69,7.6,4,2.97
Female,19,Psychology,87.3,8.4,1.77,7.6,10,3.58
Male,22,Business,77.7,6.8,2.49,6.3,12,3.16
Male,21,Business,60.3,8.0,3.26,8.5,8,2.52
Female,23,Economics,76.2,4.9,2.11,7.7,7,2.85
Female,22,Computer Science,84.5,6.0,2.78,7.3,11,2.59
Female,21,Engineering,67.1,8.7,2.76,4.8,7,2.48
Male,22,Business,50.2,2.5,2.42,6.7,16,2.93
Male,21,Mathematics,79.8,5.9,3.1,8.1,7,2.24
Male,20,Computer Science,46.4,9.4,2.63,5.7,7,3.38
Female,22,Mathematics,75.0,6.8,2.02,7.8,8,2.8
Male,22,Economics,74.5,5.5,1.63,7.1,15,2.3
Female,22,Mathematics,59.1,7.0,2.59,6.2,9,2.66
Male,22,Psychology,43.7,8.0,2.89,7.4,6,2.02
Female,20,Economics,52.2,3.2,2.56,7.7,10,2.22
Female,21,Psychology,79.4,8.8,3.42,6.5,6,2.63
Male,22,Business,65.8,10.6,2.43,5.9,9,3.23
Male,22,Mathematics,83.0,9.1,2.62,7.6,12,2.84
Female,21,Engineering,50.5,7.5,3.56,5.4,11,2.65
Male,20,Psychology,66.6,11.7,3.26,6.2,14,2.62
Male,19,Mathematics,43.8,10.3,2.47,6.8,15,2.35
Male,21,Mathematics,74.7,6.6,3.47,7.1,16,2.24
Male,22,Economics,71.2,7.2,3.35,8.3,7,2.52
Male,19,Engineering,73.7,4.6,3.12,7.6,15,2.1
Male,20,Economics,51.2,4.8,3.08,7.2,13,3.31
Male,21,Engineering,75.9,8.4,3.24,8.5,7,1.85
Male,23,Business,47.3,2.6,2.49,8.5,6,3.64
Male,20,Psychology,52.2,3.5,2.76,7.8,10,1.76
Male,20,Computer Science,36.3,6.2,2.83,6.0,10,3.42
Female,22,Engineering,45.1,11.2,3.31,7.4,18,2.12
Female,20,Computer Science,51.4,7.6,2.02,6.3,8,3.07
Male,22,Economics,88.7,4.2,2.79,7.5,8,1.91
Female,22,Computer Science,46.7,10.9,2.2,5.8,4,2.91
Female,19,Psychology,52.0,3.1,2.63,6.4,9,2.55
Female,22,Engineering,59.9,5.0,2.95,7.4,13,2.39
Male,21,Computer Science,60.8,3.5,2.67,8.0,8,2.74
Female,19,Economics,47.2,10.0,2.64,6.5,10,2.71
Female,23,Economics,80.9,3.9,3.27,5.1,15,2.6
Female,22,Computer Science,73.4,6.1,2.35,7.1,14,3.2
Female,21,Economics,83.3,3.7,2.37,6.9,8,2.38
Female,23,Business,80.3,7.1,2.38,7.5,15,1.71
Female,21,Computer Science,68.8,8.3,2.78,7.5,16,1.68
Female,22,Engineering,70.9,3.5,1.61,6.6,17,2.6
Female,21,Business,47.2,8.0,2.83,7.1,10,2.43
Male,20,Computer Science,63.1,5.2,2.79,7.6,7,2.97
Female,22,Business,48.9,11.1,2.92,5.7,14,2.42
Female,20,Business,78.3,2.2,3.32,6.9,17,2.02
Female,20,Psychology,58.0,4.1,2.54,6.2,9,2.75
Male,22,Business,60.0,5.1,2.27,6.5,6,2.98
Female,21,Economics,71.8,8.4,3.37,6.2,14,2.21
Female,20,Economics,86.6,5.0,2.73,5.5,8,2.35
Male,20,Computer Science,76.1,5.0,2.92,8.6,9,2.51
Male,20,Business,65.7,3.4,2.15,6.8,9,3.26
Female,20,Psychology,50.6,3.3,2.35,5.5,9,2.47
Male,21,Economics,55.6,9.3,3.42,8.1,15,2.86
Female,20,Business,89.2,4.8,2.95,6.5,14,2.0
Male,22,Computer Science,69.0,10.1,2.58,8.2,13,2.18
Male,20,Engineering,54.6,4.2,2.57,5.6,8,2.26
Male,20,Psychology,58.4,6.0,2.74,8.8,6,1.54
Female,21,Computer Science,70.3,8.3,2.78,5.4,8,2.22
Male,20,Engineering,71.0,10.9,3.18,6.7,7,2.46
Female,21,Computer Science,68.5,5.0,2.82,7.5,14,2.48
Male,20,Computer Science,66.5,8.0,2.26,7.8,11,1.85
Male,21,Economics,49.4,11.3,2.66,4.7,12,3.57
Male,20,Economics,75.5,6.2,2.56,6.5,12,3.18
Male,20,Business,64.5,1.8,2.33,8.7,5,1.81
Male,21,Computer Science,85.3,9.0,3.16,6.8,12,3.14
Male,21,Psychology,51.8,6.8,2.59,8.0,14,2.05
Male,20,Engineering,60.5,7.7,1.94,5.9,13,2.11
Female,20,Computer Science,67.2,10.2,2.84,6.3,14,2.51
Female,20,Economics,64.7,5.7,2.43,5.5,12,2.03
Female,21,Economics,63.7,3.3,2.76,7.7,9,2.33
Male,22,Mathematics,78.3,5.1,3.01,6.4,11,2.48
Female,20,Engineering,63.5,6.2,2.56,7.4,11,3.47
Male,22,Psychology,39.9,6.7,2.8,6.7,3,2.87
Male,21,Business,87.0,5.2,2.68,5.3,12,2.87
Male,20,Economics,53.2,3.9,2.78,7.4,11,2.59
Female,22,Computer Science,74.1,4.9,2.81,5.2,13,2.48
Female,19,Engineering,66.3,6.1,2.06,7.5,13,2.17
Male,21,Economics,59.8,7.9,2.83,6.8,5,2.07
Female,20,Engineering,81.8,4.3,2.56,7.2,9,2.0
Female,20,Mathematics,69.9,3.5,3.06,8.9,12,2.52
Female,21,Economics,64.6,5.0,2.12,5.4,6,2.02
Male,21,Computer Science,57.7,7.3,2.37,8.2,9,2.49
Male,22,Engineering,58.9,7.5,3.77,8.1,11,3.33
Male,21,Mathematics,41.5,3.7,1.81,6.4,8,2.95
Male,21,Engineering,41.5,9.1,2.61,5.9,4,2.89
Female,20,Economics,58.4,3.8,3.12,6.3,5,1.9
Male,21,Economics,54.3,7.8,3.09,7.3,16,1.78
Male,21,Economics,59.5,6.8,2.66,7.7,13,1.96
Male,20,Psychology,50.6,3.4,2.98,7.3,8,2.77
Male,21,Business,56.1,2.8,2.7,7.8,11,2.9
Male,21,Economics,55.6,5.7,2.75,8.0,10,2.26
Male,21,Mathematics,74.6,4.2,2.25,7.2,5,2.3
Female,22,Computer Science,62.9,3.8,2.39,5.6,17,2.12
Female,23,Computer Science,57.9,7.1,2.68,9.0,14,1.98
Female,22,Engineering,88.6,7.8,3.22,7.3,12,3.52
Female,21,Mathematics,55.6,5.9,2.06,7.7,11,2.45
Male,20,Business,53.6,8.9,3.3,8.0,10,3.15
Male,23,Psychology,67.2,5.8,2.35,8.8,8,2.19
Female,21,Engineering,55.6,8.1,2.92,7.5,14,1.98
Male,20,Psychology,57.5,4.5,3.33,5.8,8,3.13
Male,21,Economics,83.1,5.8,2.77,7.4,14,2.65
Female,20,Mathematics,67.4,5.9,2.44,6.2,9,2.82
Male,20,Psychology,57.3,4.7,2.87,5.9,9,1.82
Male,23,Computer Science,84.3,10.8,3.29,6.8,7,2.82
Male,21,Mathematics,77.4,11.5,2.42,8.1,15,2.68
Male,21,Mathematics,63.7,3.3,3.23,6.6,10,1.8
Female,21,Mathematics,53.6,4.3,2.09,8.5,4,2.11
Male,21,Economics,68.9,7.0,3.4,6.9,9,2.21
Male,21,Economics,41.5,5.8,2.96,5.3,8,2.39
Female,22,Mathematics,78.7,8.9,2.58,5.5,8,1.84
Female,23,Business,76.6,6.2,3.07,7.0,5,2.26
Male,20,Business,75.6,11.1,2.73,9.3,8,2.14
Male,22,Mathematics,66.9,6.6,2.01,8.8,9,2.92
Male,22,Economics,55.6,2.7,2.4,7.5,15,3.51
Male,21,Mathematics,72.1,7.9,2.77,7.5,4,2.55
Male,22,Engineering,40.1,5.4,2.83,6.9,11,2.26
Female,24,Engineering,73.9,6.6,2.9,6.9,5,2.56
Female,21,Psychology,76.9,8.2,1.82,7.5,17,2.39
Female,20,Psychology,80.7,7.3,2.6,6.1,15,1.75
Male,20,Economics,58.6,12.7,3.45,6.9,7,2.69
Female,20,Psychology,49.6,7.3,2.93,6.1,11,2.78
Female,22,Psychology,43.8,8.7,2.43,6.9,17,2.79
Male,19,Psychology,55.7,9.6,2.19,6.1,10,2.5
Female,22,Economics,58.4,8.3,3.29,9.2,13,2.64
Male,21,Mathematics,53.9,8.2,2.77,7.4,11,2.49
Female,21,Business,50.5,6.9,3.01,7.2,13,3.02
Male,20,Mathematics,58.1,5.3,2.43,6.5,7,2.72
Female,20,Mathematics,61.5,6.9,2.84,7.7,9,2.82
Female,20,Engineering,59.7,5.2,3.41,7.4,8,2.58
Female,20,Business,67.2,3.6,2.08,8.6,15,2.09
Male,21,Engineering,54.2,5.4,2.06,7.6,12,2.95
Male,21,Computer Science,70.8,10.4,1.86,6.5,4,3.14
Male,20,Computer Science,65.4,4.0,2.64,5.7,5,2.72
Male,21,Engineering,70.6,5.9,3.28,7.2,16,2.83
Male,21,Computer Science,53.8,7.3,1.98,7.7,9,2.24
Female,19,Engineering,78.7,9.3,3.45,6.2,16,3.08
Female,22,Engineering,77.3,9.2,3.05,7.0,12,1.8
Male,20,Computer Science,42.4,5.5,3.15,7.9,11,3.25
Male,20,Psychology,61.9,6.9,2.13,8.1,15,2.36
Female,21,Engineering,57.4,3.9,2.51,7.8,13,3.47
Male,22,Engineering,73.4,9.0,2.41,9.2,15,2.82
Female,20,Psychology,80.4,4.7,3.18,6.4,6,2.81
Male,21,Mathematics,67.0,4.0,1.76,8.0,5,2.86
Female,21,Business,56.8,7.1,2.49,6.8,5,2.6
Male,21,Economics,78.4,4.3,2.86,5.1,11,1.95
Male,22,Mathematics,70.5,10.8,2.45,7.5,9,3.31
Male,20,Computer Science,62.0,10.8,1.87,5.8,11,2.04
Female,21,Psychology,61.2,10.5,2.64,6.5,11,2.68
Female,23,Mathematics,62.3,3.4,2.46,7.0,11,1.44
Female,21,Psychology,50.2,5.3,3.4,5.9,9,3.24
Male,20,Psychology,63.1,7.6,2.28,6.4,8,2.73
Female,22,Business,81.9,6.3,2.36,4.9,12,1.86
Female,19,Computer Science,50.5,8.2,2.54,7.0,8,3.07
Male,21,Business,69.6,10.3,2.04,5.1,8,2.78
Female,21,Mathematics,51.4,10.8,2.39,5.4,8,2.32
Male,21,Engineering,61.8,7.4,3.78,7.4,11,3.67
Female,21,Business,88.4,5.3,3.62,7.5,10,1.46
Male,21,Psychology,59.0,7.1,3.31,5.7,10,2.82
Female,21,Mathematics,47.2,5.9,3.38,8.9,13,2.3
Male,21,Economics,33.0,8.1,3.14,5.6,10,2.92
Female,18,Mathematics,82.7,2.0,2.45,6.2,13,2.35
Female,20,Psychology,70.7,7.0,3.47,6.1,9,2.61
Female,20,Business,72.6,8.8,2.53,7.5,13,2.89
Female,22,Psychology,89.2,5.2,2.78,8.3,12,2.65
Female,22,Computer Science,56.5,9.1,3.61,7.8,9,2.25
Female,21,Economics,60.5,10.2,3.15,6.5,13,2.77
Male,21,Economics,52.6,7.0,2.09,7.8,7,2.81
Male,22,Engineering,76.2,5.2,2.97,7.1,16,3.16
Male,23,Business,52.4,10.2,3.42,7.6,7,2.44
Male,21,Engineering,36.0,6.7,2.6,7.6,10,2.89
Male,21,Psychology,63.5,3.0,2.16,5.8,17,2.8
Female,22,Mathematics,92.6,6.3,3.09,6.7,8,2.9
Female,22,Economics,70.9,7.8,2.24,7.7,9,2.7
Female,22,Psychology,65.8,11.8,3.16,5.8,11,2.09
Female,20,Engineering,76.8,6.6,2.16,7.3,10,1.69
Female,20,Psychology,81.4,7.8,3.06,6.5,6,3.12
Male,22,Engineering,57.8,5.2,2.73,5.5,4,2.06
Female,20,Mathematics,62.3,7.2,3.32,5.9,6,3.34
Female,23,Engineering,48.6,5.3,3.07,6.0,9,1.86
Male,20,Engineering,55.0,5.8,2.9,8.5,13,3.05
Male,20,Psychology,73.6,7.9,1.89,7.2,11,2.31
Male,21,Business,83.4,10.0,2.34,7.0,5,1.96
Female,22,Psychology,52.2,6.7,3.3,7.4,9,2.82
Female,22,Psychology,53.1,6.1,2.66,9.5,11,2.35
Female,22,Business,55.2,3.9,2.0,6.5,9,2.82
Female,22,Computer Science,66.8,10.3,2.83,5.9,9,2.72
Female,20,Economics,76.3,9.6,3.05,5.6,14,2.5
Female,21,Mathematics,65.6,10.8,2.52,6.2,16,1.81
Male,22,Business,79.2,4.8,3.16,8.0,10,2.88
Female,21,Economics,53.6,6.0,2.07,5.5,8,1.92
Male,19,Engineering,50.5,10.1,2.39,7.1,8,2.55
Male,20,Economics,74.5,6.2,1.69,8.3,14,3.19
Male,22,Computer Science,45.5,10.2,2.46,7.5,12,2.11
Male,21,Mathematics,44.0,4.3,2.75,7.2,11,3.47
Female,22,Psychology,54.4,10.7,2.54,7.4,4,1.85
Female,21,Economics,53.1,8.1,2.21,8.9,13,2.87
Female,20,Mathematics,73.3,7.1,3.34,8.4,11,1.63
Female,23,Business,64.7,6.3,1.8,6.7,3,2.82
Male,22,Computer Science,61.9,6.8,2.18,6.5,15,3.03
Female,21,Economics,55.3,6.5,3.17,5.3,11,3.09
Male,21,Business,79.5,5.5,2.58,6.9,14,2.05
Male,21,Economics,68.4,3.9,3.03,5.4,12,2.53
Male,20,Psychology,64.7,7.8,2.91,6.8,9,2.25
Male,21,Psychology,75.5,9.7,2.02,6.5,18,2.64
Female,19,Mathematics,87.8,5.1,3.12,7.7,12,2.51
Female,22,Economics,63.4,5.0,2.37,6.5,11,2.91
Male,19,Business,64.8,9.4,2.58,5.5,13,2.96
Male,23,Engineering,64.9,9.0,3.04,7.2,3,2.13
Male,21,Psychology,87.5,7.6,3.0,8.1,10,3.02
Female,22,Economics,61.5,11.9,2.47,5.7,13,3.09
Female,20,Computer Science,79.8,8.2,1.79,6.6,12,3.64
Male,20,Engineering,50.4,12.1,2.58,7.5,12,2.73
Male,21,Business,92.9,7.4,1.98,6.1,10,2.73
Male,20,Engineering,46.4,6.4,2.84,6.5,12,2.72
Female,21,Engineering,79.2,4.8,2.59,6.5,9,3.01
Male,19,Computer Science,63.4,2.6,2.03,8.5,10,2.32
Male,21,Psychology,85.0,5.0,1.94,6.4,10,3.31
Female,21,Psychology,83.8,2.7,2.43,6.1,13,2.85
Male,22,Engineering,52.5,7.1,2.75,8.3,12,2.49
Female,23,Business,80.7,8.9,3.14,7.9,12,2.54
Male,23,Engineering,64.0,8.0,3.28,7.0,15,2.34
Male,22,Engineering,83.0,6.9,3.21,6.9,5,2.07
Male,23,Economics,48.8,4.9,2.71,6.3,13,1.93
Female,21,Engineering,53.1,8.8,2.53,6.1,16,3.22
Male,20,Economics,81.7,2.8,3.5,6.0,2,2.5
Female,21,Engineering,59.8,10.5,2.2,6.3,16,2.35
Female,22,Business,70.8,5.7,2.77,7.0,17,2.09
Male,18,Computer Science,66.7,8.8,2.45,5.8,6,1.75
Female,22,Computer Science,58.0,10.0,2.24,7.6,13,2.41
Male,19,Mathematics,52.4,8.2,2.9,7.9,11,3.19
Female,22,Psychology,49.6,4.5,2.94,7.9,7,2.9
Male,22,Business,66.4,5.1,3.16,6.2,9,2.52
Female,22,Engineering,81.4,8.6,2.21,7.6,8,3.05
Male,21,Business,72.6,10.8,3.53,4.8,10,2.34
Female,21,Economics,72.4,6.6,3.29,6.5,15,2.1
Male,19,Business,78.7,10.4,3.42,7.7,6,2.02
Female,20,Computer Science,76.7,8.7,2.43,7.3,12,2.61
Female,21,Economics,53.8,9.0,2.17,6.6,11,2.97
Female,22,Engineering,72.1,10.7,2.85,8.9,11,2.73
Male,22,Psychology,39.8,7.7,2.48,7.1,9,2.75
Male,21,Economics,89.4,5.5,2.48,5.3,2,1.95
Female,21,Business,81.6,10.6,2.77,7.7,10,2.79
Male,21,Mathematics,89.3,5.8,3.6,6.8,10,2.2
Female,20,Business,79.8,8.6,2.64,8.9,11,2.98
Male,21,Mathematics,39.3,7.9,2.2,5.4,11,2.85
Female,21,Engineering,54.5,3.6,2.49,6.6,9,1.49
Female,21,Engineering,76.7,9.0,2.36,7.5,4,3.13
Female,22,Business,64.7,9.7,2.4,5.9,7,3.28
Female,23,Economics,51.0,7.3,2.38,5.6,7,2.21
Female,21,Mathematics,64.0,7.1,2.49,8.8,8,2.73
Male,22,Mathematics,73.7,6.3,2.48,7.8,7,3.33
Male,21,Mathematics,45.1,10.6,3.04,8.0,7,1.76
Female,21,Psychology,66.4,4.9,2.12,8.9,8,2.8
Male,23,Business,50.3,7.0,2.55,5.1,7,2.74
Female,22,Computer Science,52.2,6.7,2.9,7.5,14,1.93
Male,22,Psychology,80.0,11.3,2.15,6.4,5,3.7
Female,19,Computer Science,82.5,3.4,1.83,5.4,10,1.47
Female,22,Engineering,55.8,6.2,1.75,8.5,16,2.75
Male,21,Computer Science,49.8,10.1,2.42,6.5,14,2.92
Female,20,Engineering,68.1,6.8,3.5,6.5,11,2.59
Male,21,Psychology,45.4,10.2,2.48,5.4,11,2.09
Female,22,Economics,67.2,4.7,2.21,7.7,15,2.34
Male,21,Economics,64.9,6.0,2.08,7.7,8,2.33
Male,20,Economics,72.7,4.6,2.57,9.0,14,3.43
Female,22,Business,65.1,10.6,2.87,6.9,14,2.72
Female,22,Computer Science,76.4,9.2,3.35,7.8,7,1.93
Female,22,Engineering,53.9,5.8,2.07,7.5,9,2.53
Female,21,Engineering,79.4,4.1,2.43,6.0,8,2.77
Male,22,Computer Science,48.2,9.8,2.48,6.5,11,2.96
Female,20,Computer Science,57.8,2.3,2.98,6.2,8,2.26
Male,22,Engineering,44.1,8.8,2.6,5.4,7,2.14
Male,21,Mathematics,56.9,12.2,3.31,4.9,17,2.77
Male,22,Mathematics,72.8,4.9,2.65,5.7,8,2.4
Male,20,Computer Science,44.7,8.5,1.98,6.4,10,2.97
Male,21,Economics,39.2,7.2,3.22,6.5,11,1.91
Female,22,Mathematics,64.4,10.3,2.25,5.8,6,3.03
Male,20,Engineering,76.6,6.6,2.99,6.6,10,3.02
Female,21,Mathematics,59.5,9.4,2.52,8.7,8,2.7
Male,22,Engineering,33.4,4.4,2.08,6.5,6,2.92
Male,22,Economics,66.8,9.2,2.99,6.3,9,2.76
Male,23,Psychology,75.8,8.3,2.2,9.1,14,1.86
Male,20,Computer Science,45.7,9.7,2.74,8.8,6,1.96
Male,21,Engineering,51.8,10.0,2.2,5.7,13,1.66
Female,20,Engineering,63.2,4.4,2.59,6.5,8,3.13
Male,21,Psychology,50.3,9.0,3.15,6.8,3,2.61
Female,23,Computer Science,72.6,10.8,3.65,8.5,12,1.87
Male,21,Computer Science,61.1,8.2,3.02,7.9,7,2.03
Male,21,Engineering,79.2,7.1,2.16,8.0,12,2.66
Male,20,Psychology,45.4,5.1,2.51,6.1,11,2.76
Female,23,Economics,68.8,6.7,2.11,6.8,7,2.38
Female,21,Psychology,86.1,11.4,2.66,6.1,16,2.79
Male,21,Psychology,78.6,7.7,2.46,6.1,7,2.92
Male,20,Business,56.4,4.4,2.76,8.4,13,2.14
Male,21,Business,65.0,2.0,3.37,6.2,8,3.61
Female,21,Business,72.6,9.0,2.61,7.5,5,2.58
Male,21,Engineering,46.9,3.0,2.46,8.5,15,3.45
Male,20,Computer Science,82.2,9.1,1.97,7.1,14,2.68
Male,20,Psychology,90.2,9.8,1.92,6.5,15,2.27
Male,20,Psychology,78.4,5.3,2.96,8.1,7,1.93
Female,22,Computer Science,70.9,1.6,2.55,7.5,8,2.95
Male,22,Psychology,72.0,2.7,2.99,4.8,13,3.26
Male,20,Mathematics,56.5,5.4,1.79,7.5,14,1.85
Female,20,Business,57.9,7.6,3.04,7.6,9,3.02
Female,22,Engineering,66.8,6.3,1.88,9.1,13,3.11
Female,20,Business,69.1,7.2,2.12,6.9,6,2.26
Male,22,Computer Science,73.7,11.5,2.64,7.6,10,3.09
Female,23,Computer Science,41.1,6.2,2.39,7.3,12,2.0
Female,21,Economics,63.7,8.5,2.87,4.9,9,2.74
Male,23,Psychology,45.0,11.3,2.08,5.7,7,3.2
Female,21,Mathematics,88.6,8.9,2.43,7.6,8,1.92
Male,21,Economics,65.7,5.8,3.14,7.0,6,2.24
Female,20,Economics,71.4,10.3,3.28,4.9,12,2.04
Male,20,Psychology,57.6,5.9,3.03,7.5,14,2.8
Female,21,Economics,60.3,8.1,2.32,7.6,11,1.77
Male,21,Engineering,79.9,5.5,2.41,6.4,15,3.2
Male,21,Business,78.8,6.4,2.47,7.6,14,1.95
Male,21,Psychology,66.2,12.3,3.23,5.6,12,2.27
Female,21,Computer Science,50.0,10.0,2.74,6.6,7,3.12
Female,23,Economics,88.8,10.0,3.04,8.2,11,2.7
Male,22,Engineering,44.9,2.9,2.7,7.5,6,2.14
Male,22,Mathematics,77.0,9.9,2.27,6.9,15,1.85
Male,23,Economics,63.2,6.0,2.7,6.5,8,2.01
Female,22,Economics,80.7,5.2,2.51,7.4,6,2.59
Male,21,Engineering,65.2,6.2,2.67,8.0,9,2.08
Female,21,Computer Science,61.9,6.9,2.15,8.3,9,2.48
Female,21,Business,48.8,7.5,3.6,7.9,13,2.84
Male,22,Engineering,37.3,12.6,3.24,7.6,10,2.44
Female,22,Mathematics,48.9,9.4,2.68,8.0,17,3.27
Female,21,Mathematics,92.0,8.3,2.6,6.1,13,2.67
Male,21,Engineering,92.1,9.3,2.54,8.2,14,2.29
Female,22,Psychology,87.8,3.3,2.11,6.9,12,1.93
Male,22,Psychology,82.0,2.9,2.25,7.6,13,2.21
Male,22,Engineering,56.7,1.9,2.67,6.7,13,2.13
Female,20,Economics,58.4,4.1,2.15,7.4,11,3.36
Male,19,Psychology,44.6,4.4,2.67,8.0,10,2.92
Male,20,Economics,59.6,8.2,2.36,7.6,10,2.2
Female,21,Computer Science,94.9,5.6,3.25,6.1,10,2.56
Male,21,Computer Science,51.1,6.9,2.92,8.7,8,3.73
Male,20,Psychology,46.8,9.4,2.57,8.0,5,2.92
Female,21,Engineering,41.3,4.1,2.84,6.6,11,2.94
Male,22,Psychology,53.8,6.5,3.22,8.2,17,2.59
Male,20,Economics,79.3,10.1,2.62,6.0,12,2.09
Female,23,Economics,51.3,4.1,2.74,8.4,6,2.49
Male,22,Engineering,49.7,11.1,2.33,5.8,14,2.77
Male,22,Computer Science,75.2,4.5,2.55,8.7,2,3.26
Female,20,Business,39.2,11.0,1.82,7.8,12,1.94
