Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
Male,19,Business,76.0,9.3,2.57,7.5,4,3.01
Male,21,Engineering,60.8,7.7,2.66,6.1,11,2.65
Male,20,Business,75.4,8.0,2.21,5.9,11,1.9
Female,20,Economics,57.2,3.9,1.89,4.9,4,2.85
Male,19,Computer Science,77.0,7.6,2.41,8.2,12,3.09
Female,22,Economics,40.9,4.0,2.35,7.6,5,3.1
Male,22,Business,85.9,8.6,3.36,7.3,6,3.27
Male,21,Computer Science,64.0,4.9,2.91,5.6,5,2.02
Female,21,Psychology,49.8,9.7,3.25,8.3,7,1.92
Female,20,Economics,71.7,7.7,2.94,8.0,5,2.87
Male,22,Engineering,66.1,7.1,2.53,6.3,15,2.6
Male,20,Business,78.4,8.7,2.39,7.4,8,2.23
Female,19,Economics,78.9,7.1,2.31,5.7,15,3.0
Female,23,Computer Science,53.7,9.1,2.06,8.0,9,3.12
Male,21,Business,45.3,10.6,2.38,5.7,9,2.65
Male,22,Mathematics,67.9,5.3,3.21,6.8,8,2.92
Male,21,Mathematics,54.1,7.0,2.81,5.0,15,2.41
Male,22,Computer Science,53.0,6.0,2.98,7.3,8,2.18
Female,21,Computer Science,77.4,4.7,1.79,7.2,16,2.44
Male,21,Business,52.0,6.1,2.08,5.8,9,2.23
Female,21,Psychology,70.9,2.5,2.51,7.4,8,2.65
Female,22,Psychology,61.5,7.5,2.67,5.7,7,2.26
Male,21,Economics,68.6,3.0,2.77,6.5,11,2.75
Female,19,Economics,65.4,8.0,3.55,9.5,12,2.07
Male,19,Economics,79.7,7.8,3.07,6.5,13,2.66
Male,22,Psychology,80.2,10.8,2.76,7.8,14,1.6
Female,22,Economics,81.8,7.3,2.91,6.2,15,3.66
Male,23,Mathematics,67.6,5.5,2.92,7.7,8,3.18
Male,22,Business,64.6,6.2,1.87,8.6,7,3.05
Male,21,Computer Science,51.1,9.8,1.91,7.2,13,3.07
Male,21,Computer Science,36.9,5.3,3.14,8.8,7,2.78
Male,23,Mathematics,58.0,9.0,3.12,7.2,2,3.14
Female,22,Mathematics,70.2,6.9,3.35,7.1,15,2.81
Female,23,Business,82.7,8.3,3.2,7.4,5,3.4
Male,20,Computer Science,86.0,3.8,3.56,8.7,6,2.9
Female,22,Psychology,68.1,7.3,2.78,5.8,13,2.74
Male,21,Mathematics,75.9,7.0,2.71,4.5,7,2.94
Female,21,Economics,61.0,5.8,2.02,5.6,8,3.33
Female,23,Engineering,71.5,5.7,2.37,7.2,11,2.42
Female,22,Mathematics,51.7,5.6,2.74,7.1,16,3.01
Female,22,Psychology,65.0,6.5,2.4,7.3,15,2.15
Male,20,Psychology,84.7,8.0,3.09,6.8,6,2.64
Male,21,Computer Science,56.6,3.6,2.32,7.7,8,2.72
Female,20,Engineering,74.0,7.7,2.16,7.7,5,2.85
Female,22,Mathematics,66.2,5.6,2.38,6.8,3,2.05
Female,20,Engineering,74.1,8.7,1.66,7.7,12,2.55
Male,22,Psychology,81.0,6.8,3.28,5.7,11,2.5
Female,22,Psychology,66.6,6.6,3.11,6.4,13,2.81
Female,20,Mathematics,75.3,5.4,2.74,5.4,12,2.83
Male,21,Economics,43.7,5.5,3.66,8.0,13,2.6
Male,22,Engineering,75.4,3.7,3.27,6.6,9,3.01
Male,21,Computer Science,81.8,2.2,2.91,4.9,14,2.15
Female,21,Mathematics,52.6,7.4,2.31,6.1,5,1.81
Female,21,Business,61.4,9.7,2.77,7.4,6,2.67
Female,22,Engineering,61.0,7.0,3.55,6.2,5,3.27
Female,21,Economics,63.9,5.7,2.22,8.4,6,2.71
Female,21,Computer Science,73.8,2.7,1.86,6.3,11,2.37
Female,21,Engineering,62.6,2.5,2.48,6.1,12,2.53
Female,21,Computer Science,75.9,4.8,2.22,8.6,10,2.33
Female,21,Engineering,81.5,7.9,2.63,6.6,11,3.38
Male,21,Business,50.8,8.2,1.79,6.0,8,3.53
Female,20,Economics,46.6,9.2,2.26,7.9,8,2.58
Male,19,Computer Science,70.7,5.2,2.28,7.2,8,3.4
Male,21,Psychology,43.0,8.3,2.25,6.2,16,2.87
Male,21,Business,39.4,5.2,2.51,7.8,15,3.62
Female,21,Mathematics,72.2,5.8,2.18,6.0,9,1.94
Male,20,Business,62.9,6.5,1.74,5.3,9,2.2
Female,21,Engineering,51.7,6.2,2.58,7.4,4,2.73
Male,22,Computer Science,56.2,5.5,2.38,8.2,9,2.68
Female,22,Economics,86.7,9.8,2.13,7.6,6,2.93
Female,22,Business,77.6,9.2,2.48,6.8,14,1.66
Female,21,Mathematics,58.4,4.3,2.54,7.5,14,3.2
Female,22,Psychology,74.3,6.9,2.89,6.5,10,2.85
Male,20,Computer Science,81.6,10.7,3.16,6.2,6,2.18
Male,22,Business,41.8,12.4,3.62,6.0,8,2.74
Male,21,Business,62.8,3.3,3.22,8.6,13,2.93
Male,22,Computer Science,65.7,6.4,2.26,6.8,15,2.21
Male,20,Mathematics,65.1,8.9,1.95,6.6,11,2.99
Male,21,Business,78.2,2.9,2.33,7.3,14,2.2
Female,20,Mathematics,34.3,7.3,2.79,8.3,11,2.44
Male,21,Mathematics,59.4,7.2,1.88,8.3,9,1.88
Male,20,Business,65.7,8.3,2.93,5.9,8,2.3
Female,21,Business,72.3,7.6,2.09,6.5,13,2.05
Male,19,Psychology,67.5,5.0,2.57,7.9,8,2.37
Female,21,Economics,79.2,7.0,3.55,6.7,13,1.8
Male,21,Economics,61.0,8.8,3.56,7.1,7,2.81
Male,21,Business,67.7,2.1,3.22,7.1,6,2.65
Male,21,Psychology,72.0,8.7,2.54,7.2,7,3.41
Female,22,Mathematics,47.9,6.1,2.98,7.1,9,2.4
Male,23,Psychology,66.3,7.1,2.39,7.1,10,2.11
Male,22,Business,39.0,8.2,1.74,9.1,6,3.17
Female,21,Computer Science,68.1,7.8,2.93,8.0,10,2.4
Male,20,Psychology,49.9,9.7,2.32,7.7,10,2.81
Male,21,Engineering,62.7,5.9,3.32,5.8,5,2.87
Female,20,Psychology,66.7,7.2,2.55,8.5,10,3.3
Female,22,Mathematics,54.7,7.2,3.62,7.0,13,3.03
Male,19,Economics,67.6,8.9,3.15,6.4,15,1.83
Female,20,Computer Science,87.9,5.6,2.71,6.2,14,1.8
Male,21,Mathematics,75.4,2.9,3.78,6.5,17,2.29
Male,20,Computer Science,42.6,5.6,3.01,7.7,11,2.97
Female,21,Engineering,52.2,10.9,2.74,6.9,8,3.07
Male,22,Economics,72.5,7.1,2.92,7.3,8,2.27
Female,20,Mathematics,53.6,2.0,1.85,7.4,10,3.01
Female,21,Engineering,68.5,10.3,2.85,7.6,10,2.69
Female,21,Engineering,64.8,6.7,3.68,6.1,10,2.97
Male,21,Mathematics,60.1,10.0,2.75,8.7,11,2.75
Male,19,Mathematics,49.6,9.1,2.46,7.9,8,2.16
Female,22,Economics,46.6,11.4,2.46,6.2,6,2.38
Male,20,Computer Science,65.7,7.9,2.8,5.7,7,2.72
Male,21,Psychology,71.0,6.7,2.46,8.8,12,2.74
Male,22,Economics,69.2,9.5,3.1,7.6,12,3.13
Male,22,Economics,81.3,5.4,2.45,6.7,16,1.97
Male,21,Psychology,65.1,9.3,3.11,7.0,6,3.57
Male,23,Engineering,61.8,11.0,1.92,7.4,10,2.62
Male,22,Computer Science,57.6,8.2,2.22,8.3,10,2.8
Male,20,Mathematics,49.6,2.1,2.45,6.5,15,3.37
Male,21,Computer Science,50.6,6.3,2.98,7.8,15,3.4
Male,23,Engineering,46.7,7.7,3.32,8.0,15,1.95
Male,21,Psychology,73.4,6.0,2.5,8.1,8,3.23
Female,22,Computer Science,62.4,10.0,2.72,8.0,9,1.88
Female,22,Mathematics,61.1,9.1,2.61,5.7,7,3.05
Male,23,Computer Science,71.7,7.6,3.14,7.0,12,2.89
Male,19,Computer Science,67.3,11.1,3.23,6.9,11,3.25
Female,20,Mathematics,85.5,6.8,2.53,8.0,5,2.26
Male,20,Psychology,43.5,6.4,2.48,6.9,14,3.2
Male,23,Economics,66.3,1.9,3.27,6.7,12,2.62
Male,21,Computer Science,63.1,7.9,1.96,9.0,10,2.18
Female,21,Engineering,37.3,3.5,2.01,7.8,10,1.66
Male,19,Economics,83.2,5.0,3.03,7.2,12,2.04
Male,20,Engineering,66.3,4.4,1.99,7.9,8,2.42
Male,21,Psychology,86.2,10.3,2.28,6.3,11,2.83
Female,22,Computer Science,86.4,11.8,2.27,5.9,13,3.13
Female,21,Economics,70.0,8.6,2.77,8.2,9,2.87
Female,22,Economics,68.3,2.3,3.05,5.4,5,2.0
Male,22,Psychology,64.9,5.3,2.79,5.4,3,2.64
Female,20,Engineering,65.4,9.6,2.47,8.1,14,2.37
Female,21,Business,64.1,4.9,2.66,7.8,9,3.06
Female,22,Business,81.4,5.5,3.51,7.9,12,2.5
Male,20,Psychology,48.8,10.1,1.85,7.8,7,2.74
Female,21,Engineering,61.7,11.1,3.07,7.6,11,2.68
Male,21,Business,78.1,6.8,2.75,7.8,8,2.6
Female,22,Computer Science,37.7,4.9,2.48,8.1,11,2.88
Female,21,Business,67.1,8.8,2.06,4.9,11,2.24
Female,21,Computer Science,83.1,6.3,2.44,4.8,15,2.62
Female,22,Business,44.1,4.9,2.99,5.5,11,2.68
Male,21,Computer Science,51.4,7.7,3.19,6.0,8,1.95
Male,22,Computer Science,62.5,9.8,2.46,5.9,8,3.19
Male,23,Business,61.0,7.9,2.43,6.4,8,2.69
Male,20,Psychology,82.7,5.3,1.83,6.1,12,2.68
Male,21,Psychology,53.6,5.4,2.61,6.8,10,3.38
Male,21,Psychology,73.2,7.8,2.35,8.2,16,2.25
Female,20,Psychology,53.8,4.2,2.07,5.6,11,2.6
Female,19,Business,77.5,10.4,2.34,7.4,10,2.27
Male,19,Engineering,86.2,5.8,2.16,5.3,5,2.53
Male,23,Computer Science,75.7,7.1,2.27,7.1,6,3.67
Female,21,Business,70.5,7.0,2.14,6.9,13,2.44
Female,22,Mathematics,53.4,10.6,3.34,5.7,14,2.04
Female,22,Business,90.5,11.4,1.82,7.1,12,2.29
Female,20,Computer Science,51.1,6.6,2.76,6.7,17,2.88
Male,22,Computer Science,75.2,4.6,3.1,7.5,14,2.25
Female,21,Psychology,63.4,10.6,2.1,5.8,13,2.42
Female,21,Mathematics,70.9,4.7,3.57,8.1,14,1.48
Female,22,Business,59.5,9.0,2.37,8.1,10,3.09
Female,21,Mathematics,69.2,3.5,1.95,9.0,3,2.63
Female,22,Business,80.4,9.6,3.47,9.0,9,2.96
Male,21,Business,58.0,2.8,2.91,8.0,12,2.54
Male,21,Business,51.0,2.8,3.6,8.2,16,2.99
Female,21,Mathematics,80.1,6.8,2.35,8.8,5,1.75
Female,23,Mathematics,44.1,9.0,3.12,5.6,8,2.38
Male,21,Computer Science,76.9,8.4,2.18,8.3,7,3.7
Male,20,Computer Science,56.7,8.6,2.57,7.7,7,2.48
Male,22,Engineering,54.7,11.1,2.17,7.4,15,2.34
Male,21,Mathematics,60.5,7.5,2.82,5.4,9,2.88
Male,21,Psychology,62.2,9.4,2.11,5.5,6,2.54
Male,21,Economics,66.7,6.1,2.14,5.8,11,2.72
Female,21,Economics,60.9,8.7,2.89,6.0,7,3.31
Female,21,Psychology,70.4,8.4,2.33,6.9,11,2.38
Male,22,Mathematics,40.8,9.0,2.83,7.9,6,2.68
Female,21,Computer Science,49.2,6.5,3.02,8.2,9,1.85
Female,21,Computer Science,59.5,3.2,2.74,7.5,8,2.65
Male,20,Business,48.8,5.2,2.75,6.8,8,3.54
Male,22,Engineering,39.5,8.1,2.28,6.7,9,2.34
Female,20,Business,34.9,3.9,2.39,8.7,13,2.7
Male,22,Business,55.0,6.2,3.22,6.6,16,2.17
Male,22,Economics,60.5,7.5,2.78,7.8,9,2.91
Male,22,Psychology,68.5,1.5,2.82,5.7,9,3.34
Male,21,Business,48.4,10.0,3.09,5.3,7,3.26
Female,21,Psychology,49.3,6.5,2.0,8.4,15,1.98
Male,20,Computer Science,63.6,5.4,1.78,6.6,11,3.22
Female,21,Business,60.8,11.9,2.03,8.7,6,2.13
Female,21,Computer Science,71.0,3.6,3.03,7.0,11,2.47
Female,22,Mathematics,43.3,2.9,2.84,6.9,5,1.89
Male,20,Economics,59.7,4.2,3.18,5.7,13,2.96
Female,20,Economics,60.9,8.2,3.04,8.3,7,2.13
Female,20,Computer Science,56.9,7.3,3.46,6.8,11,2.68
Female,22,Computer Science,56.1,8.2,3.33,7.6,7,2.35
Female,20,Business,57.4,5.9,2.61,6.7,7,1.57
Male,22,Mathematics,74.7,7.0,2.65,5.2,7,3.61
Male,21,Business,60.8,5.8,2.99,5.7,13,2.24
Male,21,Engineering,79.7,5.0,3.38,7.6,6,1.38
Male,20,Business,90.3,8.1,3.55,7.6,16,2.3
Male,22,Psychology,56.9,6.5,2.45,8.3,3,2.03
Female,20,Business,69.9,4.1,3.31,8.9,9,2.17
Female,22,Computer Science,48.9,4.4,3.24,7.2,4,2.68
Female,22,Psychology,47.5,7.3,2.69,8.1,14,2.3
Female,19,Mathematics,65.8,6.6,2.59,5.5,11,2.99
Male,22,Business,71.5,6.3,3.65,5.6,9,3.16
Female,21,Computer Science,59.6,5.4,3.19,5.4,5,3.13
Female,20,Computer Science,54.6,3.6,3.18,5.6,16,2.01
Female,20,Psychology,40.3,4.2,3.36,5.7,4,1.95
Male,22,Mathematics,46.4,7.5,3.51,6.4,6,3.27
Male,20,Business,73.9,10.2,2.85,6.7,16,1.99
Male,22,Psychology,71.0,10.3,2.44,6.9,8,1.77
Male,23,Psychology,51.4,6.9,2.18,4.9,13,2.96
Female,18,Psychology,59.3,6.3,1.92,6.6,9,2.48
Female,21,Computer Science,70.1,4.3,3.27,5.7,16,2.17
Female,23,Mathematics,56.1,6.5,3.12,6.5,11,2.99
Male,20,Economics,76.8,6.0,3.09,7.8,11,2.23
Male,21,Business,79.8,4.0,2.31,6.3,14,2.67
Female,21,Economics,56.5,4.9,2.82,7.3,18,2.34
Male,20,Business,67.2,5.6,2.51,7.4,7,1.94
Female,21,Engineering,72.8,6.0,1.62,7.4,11,2.9
Male,23,Computer Science,74.7,7.0,2.64,5.7,7,2.13
Female,21,Psychology,39.6,7.6,2.35,7.6,16,2.79
Female,22,Engineering,66.2,7.8,3.51,5.9,13,2.35
Male,20,Engineering,66.4,7.9,3.14,7.3,14,2.67
Male,20,Mathematics,50.6,6.4,3.27,8.4,10,2.23
Female,21,Psychology,89.2,5.1,2.15,6.9,14,3.26
Female,22,Engineering,55.6,6.5,2.94,6.1,13,2.71
Male,22,Computer Science,71.5,3.4,2.67,9.0,16,3.05
Female,23,Mathematics,48.3,8.5,2.54,7.2,15,2.91
Male,21,Business,78.8,5.3,2.79,6.2,12,2.42
Male,20,Mathematics,52.3,9.6,2.57,7.0,11,2.94
Female,20,Computer Science,61.5,7.6,2.26,8.6,14,2.64
Female,21,Mathematics,42.9,6.3,2.81,7.3,11,2.47
Male,20,Psychology,65.6,2.5,2.83,8.0,14,2.86
Female,20,Computer Science,59.0,4.4,2.44,6.4,9,2.19
Female,20,Mathematics,53.8,9.5,2.49,6.8,4,2.6
Male,22,Computer Science,77.9,8.5,2.96,7.0,8,2.54
Male,21,Mathematics,73.9,8.0,2.5,5.3,6,2.3
Female,22,Mathematics,81.4,8.6,2.33,7.8,12,2.14
Female,20,Computer Science,48.9,3.8,2.81,6.7,11,3.37
Female,21,Engineering,60.5,6.5,2.18,5.0,7,2.88
Male,20,Business,37.9,8.7,1.82,6.7,16,1.88
Female,21,Mathematics,67.1,9.2,3.15,8.3,5,1.53
Female,23,Economics,69.4,4.9,2.76,6.8,14,2.39
Female,21,Economics,70.3,10.3,2.82,8.6,19,2.16
Male,21,Psychology,51.1,4.9,2.53,6.8,14,1.95
Female,21,Business,69.7,9.8,2.09,6.0,6,2.99
Female,23,Computer Science,45.1,5.6,3.08,5.6,12,2.16
Female,21,Engineering,75.4,9.7,2.54,6.7,10,2.3
Female,22,Business,72.2,6.2,2.48,7.0,7,2.35
Male,22,Business,69.1,6.8,3.11,5.3,14,2.01
Female,22,Business,52.7,7.6,2.91,5.2,7,2.87
Female,21,Computer Science,46.7,6.5,3.13,7.2,5,2.19
Male,20,Psychology,80.3,5.4,3.32,4.8,8,2.16
Male,22,Engineering,45.6,6.3,2.99,7.5,13,2.79
Female,19,Economics,78.7,6.5,3.45,8.4,8,2.46
Male,20,Economics,82.7,5.1,2.32,7.9,9,3.29
Female,22,Mathematics,54.2,2.5,2.18,6.1,5,2.09
Male,19,Business,52.2,3.7,2.62,8.3,6,2.61
Female,22,Business,55.1,7.5,2.7,6.7,12,2.74
Male,20,Business,53.5,5.1,3.14,6.4,8,2.51
Male,21,Engineering,69.5,8.6,3.23,8.4,11,2.95
Male,20,Economics,62.9,5.7,2.13,7.6,16,3.73
Male,21,Psychology,75.6,9.5,2.5,6.2,7,2.57
Male,22,Psychology,51.7,8.1,2.69,7.3,13,2.88
Male,21,Psychology,81.1,8.7,2.44,7.6,9,1.85
Male,23,Mathematics,50.3,11.7,2.7,6.9,3,2.91
Female,20,Economics,71.0,4.6,3.21,7.6,10,2.73
Male,22,Engineering,52.5,8.1,3.24,5.8,8,2.51
Male,21,Computer Science,53.6,8.4,3.64,8.0,12,2.37
Male,21,Computer Science,69.1,7.1,3.4,6.9,9,3.11
Female,20,Mathematics,90.9,4.2,2.42,6.4,11,2.92
Female,21,Psychology,61.7,4.7,2.42,5.6,8,3.42
Male,22,Engineering,62.6,4.5,2.3,6.5,8,3.06
Female,21,Mathematics,55.0,7.6,3.33,7.3,13,2.2
Male,20,Business,37.4,9.1,2.72,7.2,11,1.98
Female,21,Psychology,51.5,6.5,2.81,8.8,7,3.1
Female,20,Engineering,57.9,7.0,2.64,6.9,9,2.28
Female,22,Engineering,58.7,7.5,3.07,6.6,10,1.66
Female,21,Engineering,51.3,4.2,2.93,8.2,12,3.53
Female,19,Business,41.6,5.7,2.91,7.6,7,3.07
Male,20,Business,64.6,9.9,2.66,7.6,5,2.37
Female,22,Economics,85.0,9.7,2.83,9.1,5,2.66
Female,21,Engineering,59.3,9.1,2.53,7.6,16,2.47
Male,22,Mathematics,55.5,4.2,2.28,6.1,8,3.34
Male,21,Psychology,92.4,10.5,2.92,5.4,3,2.88
Female,20,Mathematics,38.5,10.1,3.14,5.2,12,3.3
Female,21,Economics,59.5,3.5,1.77,8.1,11,3.37
Male,21,Engineering,54.1,10.8,2.68,6.3,12,2.81
Male,22,Engineering,67.0,9.8,3.46,6.1,12,2.22
Male,22,Mathematics,72.0,9.2,2.45,6.6,16,3.16
Male,22,Engineering,66.5,8.9,2.54,6.2,9,3.16
Female,21,Mathematics,71.5,6.5,2.59,5.7,13,3.14
Female,21,Engineering,51.4,6.4,3.14,8.4,10,2.23
Female,20,Engineering,64.5,2.8,3.25,7.5,15,2.51
Female,22,Business,61.4,6.1,2.42,8.3,12,1.83
Female,20,Psychology,58.2,10.1,2.76,6.6,15,3.14
Female,19,Psychology,77.2,9.6,2.48,7.9,15,3.39
Male,20,Mathematics,61.6,10.8,3.53,7.9,6,3.73
Male,22,Engineering,69.9,7.2,2.82,8.7,2,2.2
Male,22,Engineering,47.2,5.9,2.01,7.2,11,3.43
Male,20,Mathematics,81.9,3.0,3.65,7.9,14,1.84
Male,22,Psychology,76.4,5.9,2.77,7.7,12,3.37
Male,20,Computer Science,74.4,10.3,2.07,5.6,14,2.63
Male,21,Business,76.8,9.6,2.01,7.2,9,2.14
Male,22,Mathematics,47.6,4.1,2.4,8.0,15,2.91
Female,19,Psychology,73.5,2.5,3.52,8.6,12,2.83
Female,21,Psychology,58.7,4.1,1.95,7.0,10,1.65
Male,22,Engineering,69.5,5.7,3.27,7.5,7,2.81
Male,22,Computer Science,87.1,2.9,2.63,7.7,12,2.38
Male,20,Engineering,61.3,3.8,1.95,7.8,13,2.09
Female,21,Business,62.4,9.7,2.41,9.0,15,2.89
Female,22,Engineering,62.0,6.0,2.88,6.3,7,2.48
Female,20,Engineering,74.3,9.8,2.75,8.0,11,1.69
Male,22,Business,69.0,10.2,2.87,7.3,7,3.02
Male,21,Computer Science,50.0,5.2,2.66,5.6,17,2.13
Male,22,Business,70.5,8.1,2.64,8.2,12,2.01
Male,20,Psychology,58.7,11.9,2.71,7.7,6,2.52
Male,21,Computer Science,61.0,7.4,2.82,7.6,6,2.27
Male,20,Computer Science,49.2,8.7,1.79,8.3,8,2.4
Female,22,Business,80.2,4.5,3.29,8.0,12,2.95
Male,21,Psychology,74.0,11.4,2.76,7.5,5,2.54
Female,21,Computer Science,61.1,8.4,3.39,7.9,5,2.46
Female,21,Economics,52.7,7.6,2.19,6.8,11,2.58
Female,19,Mathematics,65.7,7.0,2.04,6.8,9,2.68
Male,19,Engineering,46.5,8.6,2.19,6.1,14,2.51
Female,19,Engineering,55.3,7.7,2.61,5.8,16,2.06
Female,22,Economics,59.8,6.1,1.54,6.7,11,3.42
Female,22,Psychology,56.5,4.0,2.91,8.2,8,2.77
Female,21,Mathematics,71.9,3.7,2.8,5.4,17,2.34
Male,21,Economics,57.5,2.8,2.45,6.1,12,2.93
Female,19,Business,70.0,2.5,2.26,6.3,7,2.72
Female,23,Computer Science,43.9,6.5,2.09,8.4,12,2.74
Male,21,Economics,82.9,5.8,2.46,4.9,14,2.76
Female,21,Mathematics,55.9,6.0,2.74,7.1,9,2.72
Female,21,Psychology,68.2,6.6,1.85,7.6,13,2.6
Male,22,Business,57.3,7.5,2.71,7.9,9,2.8
Female,20,Computer Science,58.4,6.4,3.5,5.4,13,3.49
Male,21,Business,86.6,6.4,1.72,6.7,10,3.3
Male,23,Computer Science,78.0,8.2,2.12,5.9,7,2.53
Male,23,Economics,50.4,10.7,2.31,6.8,9,2.81
Male,21,Mathematics,67.0,5.3,3.2,7.7,7,2.5
Male,21,Computer Science,63.0,6.4,2.55,5.7,14,1.9
Male,21,Mathematics,73.9,4.6,2.16,5.1,9,2.77
Female,21,Computer Science,80.4,4.2,3.42,8.6,10,2.78
Female,21,Engineering,69.6,11.6,2.83,7.6,7,2.17
Female,20,Business,75.2,7.0,2.29,6.1,14,1.81
Male,21,Computer Science,64.6,7.1,1.77,6.4,16,2.92
Male,20,Business,81.3,9.3,2.98,7.9,14,2.87
Male,21,Economics,57.0,11.2,3.51,7.3,10,1.7
Male,22,Computer Science,41.9,5.1,2.41,7.6,6,3.43
Female,22,Economics,49.5,5.9,3.13,7.9,8,2.36
Female,21,Computer Science,78.1,8.1,2.42,7.2,8,3.58
Male,19,Mathematics,76.7,7.0,3.06,6.5,5,2.38
Male,20,Business,73.7,9.8,2.54,6.2,6,3.48
Male,22,Business,71.3,6.0,2.72,6.0,11,1.65
Female,21,Business,89.4,4.9,1.93,7.8,11,2.54
Male,18,Computer Science,75.3,6.7,2.4,4.8,7,2.41
Male,23,Mathematics,64.3,11.4,2.91,8.1,13,2.59
Female,21,Business,48.6,6.3,2.92,6.6,6,2.63
Male,20,Psychology,62.3,7.9,2.24,8.2,14,1.85
Female,21,Business,42.5,8.5,3.03,7.0,9,2.88
Male,20,Business,63.5,9.7,2.35,9.1,6,3.13
Female,21,Business,71.9,4.2,2.69,6.4,4,3.45
Female,21,Computer Science,88.4,10.5,3.14,8.2,13,2.43
Male,21,Economics,76.6,5.9,2.47,6.8,8,2.59
Male,23,Engineering,73.0,6.2,2.46,8.2,12,2.18
Male,23,Mathematics,73.2,8.3,2.92,7.4,15,2.77
Female,21,Psychology,53.1,9.4,2.44,6.0,11,2.86
Male,21,Business,60.3,12.5,2.06,7.4,9,2.53
Male,20,Computer Science,60.2,7.9,3.12,8.2,10,2.22
Female,22,Engineering,57.2,3.8,2.51,6.0,14,1.88
Female,23,Computer Science,44.5,5.6,1.93,8.1,10,2.25
Female,21,Economics,55.3,8.9,2.66,8.2,14,2.57
Male,20,Business,53.5,3.4,3.32,5.9,13,2.29
Male,23,Psychology,59.8,3.5,3.05,5.7,8,2.28
Male,23,Engineering,76.6,6.9,2.88,6.4,12,2.18
Female,20,Business,83.1,4.1,3.61,7.9,3,2.5
Female,22,Computer Science,45.7,3.5,3.13,5.9,12,2.86
Male,23,Psychology,63.6,5.8,2.68,7.3,10,2.99
Male,22,Business,59.8,9.2,2.57,8.8,12,2.84
Female,22,Economics,35.4,5.1,3.22,6.8,14,1.55
Male,22,Business,58.4,4.6,2.92,5.9,8,2.35
Male,22,Business,71.9,2.4,2.42,8.5,16,3.26
Female,21,Economics,71.8,9.5,2.67,5.3,8,2.21
Female,22,Mathematics,40.8,9.2,2.15,7.2,11,3.1
Female,22,Economics,75.7,10.6,2.59,7.7,2,3.56
Female,20,Computer Science,69.3,4.0,1.94,7.0,15,3.21
Female,21,Economics,66.8,9.2,1.78,7.0,6,3.0
Male,21,Economics,66.5,9.6,3.01,7.0,10,2.58
Male,20,Psychology,66.0,11.1,2.96,6.9,5,2.97
Female,21,Psychology,49.8,7.0,2.91,9.4,11,1.8
Male,22,Engineering,44.0,5.5,3.11,6.7,9,2.39
Male,19,Psychology,70.7,8.4,2.9,7.3,15,1.51
Male,22,Economics,68.1,9.4,2.55,6.9,8,2.98
Male,20,Mathematics,61.9,11.0,2.78,5.9,9,2.77
Male,21,Engineering,62.8,2.6,2.63,5.8,4,2.98
Female,20,Business,52.8,11.4,2.94,5.8,11,2.75
Female,20,Psychology,52.3,6.5,2.15,6.5,8,2.83
Female,21,Mathematics,63.0,9.4,2.25,5.5,13,2.8
Female,23,Business,59.6,5.2,2.84,5.6,9,2.92
Female,20,Business,55.3,10.5,2.94,8.4,11,3.08
Female,22,Mathematics,60.3,4.5,2.8,5.7,5,2.79
Male,21,Mathematics,60.2,7.2,2.65,6.5,10,2.37
Male,19,Economics,68.8,12.5,3.22,5.5,14,1.6
Male,21,Business,48.2,8.5,2.02,7.5,14,2.98
Female,22,Mathematics,66.1,11.3,1.7,8.6,12,2.75
Male,20,Psychology,91.3,8.9,3.6,7.3,12,2.42
Female,22,Psychology,68.0,7.9,2.23,7.2,15,2.32
Male,20,Economics,71.9,11.3,1.94,7.5,16,2.26
Male,20,Engineering,58.6,8.3,2.36,6.6,12,2.54
Female,21,Economics,52.8,9.5,2.7,6.3,15,2.85
Male,21,Engineering,47.8,6.1,3.01,8.9,15,3.02
Male,19,Computer Science,61.7,6.6,2.8,9.3,8,2.74
Male,21,Economics,57.8,7.4,3.22,8.5,12,3.34
Male,21,Economics,48.0,8.0,1.73,9.0,5,2.83
Male,22,Engineering,46.5,6.4,2.36,5.8,9,2.07
Female,22,Computer Science,51.2,12.7,2.87,7.5,10,2.81
Male,20,Economics,66.3,5.1,3.56,8.6,11,1.9
Female,20,Computer Science,53.4,5.7,3.35,9.0,8,2.62
Male,22,Engineering,72.9,9.5,3.74,7.3,12,3.12
Male,22,Engineering,70.8,7.3,2.69,7.4,14,2.67
Female,20,Mathematics,71.3,7.6,2.01,6.8,5,2.06
Female,21,Psychology,65.8,8.6,2.73,7.8,10,3.27
Female,22,Engineering,81.2,3.4,2.82,7.1,7,3.09
Male,21,Computer Science,64.6,9.6,1.83,7.4,11,3.31
Male,20,Engineering,80.3,9.4,3.02,7.6,11,2.95
Male,20,Mathematics,41.6,2.5,2.25,7.8,9,2.45
Male,23,Psychology,82.4,10.5,3.55,7.3,2,2.56
Female,21,Economics,57.0,6.1,2.69,8.1,12,2.23
Male,22,Mathematics,59.5,5.8,2.15,5.6,15,2.44
Female,21,Business,36.0,9.0,2.89,6.7,10,2.75
Female,23,Business,77.4,6.8,3.18,7.1,11,3.08
Male,21,Psychology,60.2,4.2,2.91,8.7,13,1.78
Male,21,Computer Science,69.8,7.5,3.22,7.2,13,2.06
Female,21,Engineering,66.6,7.5,3.08,7.2,13,2.06
